"Year","Seed1","Score1","Team1","Team2","Score2","Seed2","ScoreDiff","Upset","ID","ADJOE_DIFF","ADJDE_DIFF","BARTHAG_DIFF","EFG_O_DIFF","EFG_D_DIFF","TOR_DIFF","TORD_DIFF","ORB_DIFF","DRB_DIFF","FTR_DIFF","FTRD_DIFF","X2P_O_DIFF","X2P_D_DIFF","X3P_O_DIFF","X3P_D_DIFF","ADJ_T_DIFF","WAB_DIFF"
2018,7,62,"Arkansas","Butler",79,10,-17,1,"Arkansas-Butler",0.6,5.1,-0.058,-0.2,-1.5,-0.6,-0.1,1.2,7.1,11.3,5.5,-3.1,-1.3,3.8,-1.6,2,1.1
2018,8,83,"Virginia Tech","Alabama",86,9,-3,1,"Virginia Tech-Alabama",7.3,3.3,0.05,5.8,2.6,-3.3,-0.1,-5.5,-1.5,-5.4,-7.1,3.8,2.3,6.2,1.9,0.3,2.4
2018,1,76,"Kansas","Penn",60,16,16,0,"Kansas-Penn",18.5,-1.2,0.274,4.6,2.1,0,1.2,5.6,8.6,-6.4,-7.2,2.3,0.6,5.3,3.3,-0.2,11.5
2018,2,89,"Duke","Iona",67,15,22,0,"Duke-Iona",13.5,-14.7,0.426,2,-6.1,1.5,-1.5,14.3,-0.8,4.4,-6.3,4.5,-6.3,-1.1,-3.8,-0.6,13.9
2018,3,82,"Michigan St.","Bucknell",78,14,4,0,"Michigan St.-Bucknell",10.9,-7,0.259,3,-5.1,2.2,-2.4,10,-0.9,-6.7,-3.8,0.2,-8.6,5.3,0.6,-4.9,11
2018,4,62,"Auburn","College of Charleston",58,13,4,0,"Auburn-College of Charleston",7.2,-7.4,0.299,-1.9,-0.2,1.3,2.9,6.6,0.1,3.2,6,-3.3,-1,-0.2,0.5,7.8,6.4
2018,5,79,"Clemson","New Mexico St.",68,12,11,0,"Clemson-New Mexico St.",5.7,-1.9,0.106,1.3,1.2,0,-1.6,-6.6,3.8,4.4,-5.8,-0.4,-1.8,2.6,4.1,-2.2,2.6
2018,6,52,"TCU","Syracuse",57,11,-5,1,"TCU-Syracuse",13.5,8.4,0.046,9.6,6.1,-1.3,-2.1,-0.5,-4.3,-6.4,-0.9,8.5,5,7.7,5.8,6,2.6
2018,7,83,"Rhode Island","Oklahoma",78,10,5,0,"Rhode Island-Oklahoma",-4.9,-2.2,-0.036,-2.4,-0.6,-2,5.8,2.6,-1.8,-3.1,15,-2.9,1.5,-0.7,-3,-7.1,0.5
2018,8,94,"Seton Hall","North Carolina St.",83,9,11,0,"Seton Hall-North Carolina St.",2.2,-3.1,0.069,-0.5,-1.3,1,-2.7,0.9,-3.6,1,-3.9,-0.1,-3.6,-0.7,2.2,-2.1,1.6
2018,16,43,"UMBC","Kansas St.",50,9,-7,1,"UMBC-Kansas St.",-7.5,8.5,-0.362,-0.4,2.5,0,-0.9,0,-3.6,-3.6,-6,-5.3,2.1,4.1,2,2.8,-7.4
2018,2,73,"Cincinnati","Nevada",75,7,-2,1,"Cincinnati-Nevada",-7.3,-14.8,0.096,-3.6,-6.1,3.5,3.6,11.8,-1.1,-0.3,-3.3,-1.9,-9.3,-3.9,-0.8,-4.5,3.4
2018,3,62,"Tennessee","Loyola Chicago",63,11,-1,1,"Tennessee-Loyola Chicago",3.7,-3.4,0.078,-6.9,-0.7,-1.2,1,11.3,5.2,3.3,12.4,-9.3,-1,-1.8,-0.2,0.7,4.4
2018,13,75,"Buffalo","Kentucky",95,5,-20,1,"Buffalo-Kentucky",-1.3,7.1,-0.124,3,2,-2.1,1.3,-3.8,-1.9,-14.1,7.2,3.1,0.4,1.4,3,3.8,-5.6
2018,1,70,"Xavier","Florida St.",75,9,-5,1,"Xavier-Florida St.",7.7,1.3,0.058,2.7,1.5,-0.6,-3.7,-2.1,-6.7,4,-6.8,2.3,4.4,2.2,-2.1,-0.8,7.9
2018,2,65,"North Carolina","Texas A&M",86,7,-21,1,"North Carolina-Texas A&M",9.5,2.4,0.06,0.6,3.2,-2.5,1,3.5,-1.8,-4,-1.6,-1.5,-0.4,3,5.4,2.3,5.2
2018,3,64,"Michigan","Houston",63,6,1,0,"Michigan-Houston",-0.4,-3.5,0.028,0.6,2.2,-3.5,0.4,-8.3,-0.9,-1.9,-11.6,4.2,3,-3.5,0.9,-3.5,4.5
2018,4,90,"Gonzaga","Ohio St.",84,5,6,0,"Gonzaga-Ohio St.",1.2,0.6,0.004,2.9,-1.6,-1,-0.5,2.8,-2.1,1,-0.4,3.5,-2,1.5,-0.1,2.3,0.4
2018,1,81,"Villanova","Alabama",58,9,23,0,"Villanova-Alabama",20.5,-1.2,0.165,7.6,0.7,-5.3,-0.5,0.2,-3.8,-12.5,-9.8,5.5,2.1,7.5,-1.1,-0.3,11.7
2018,2,76,"Purdue","Butler",73,10,3,0,"Purdue-Butler",7.1,0.4,0.042,3.7,-4.9,0.1,-1.8,0.4,3.4,9.5,-11.1,-0.2,-4,6.3,-4.1,-0.4,5.9
2018,3,69,"Texas Tech","Florida",66,6,3,0,"Texas Tech-Florida",-2.5,-2.4,0.004,1.2,-2.3,3.5,1.7,4.2,-1.8,6.7,5.6,3.5,-1.5,-1.1,-2.9,-0.9,3.3
2018,13,71,"Marshall","West Virginia",94,5,-23,1,"Marshall-West Virginia",-12.1,6.7,-0.272,4.3,0,0.7,-4.9,-14.6,2.2,1.8,-15.2,6.7,3.3,0.6,-3,4.7,-7.1
2018,1,83,"Kansas","Seton Hall",79,8,4,0,"Kansas-Seton Hall",4.3,-1.8,0.048,4.6,-1.2,-1.2,0.5,-4.9,2.8,-8.2,-5.2,3.6,-1.4,3.6,-0.5,-0.8,5.7
2018,2,87,"Duke","Rhode Island",62,7,25,0,"Duke-Rhode Island",12.6,-4.4,0.16,4.8,-4,2.2,-5.3,7.8,1.8,4.5,-18.3,5.6,-5.2,2,-1.2,1.3,5
2018,3,53,"Michigan St.","Syracuse",55,11,-2,1,"Michigan St.-Syracuse",12.9,2.2,0.1,10,-3.5,0.1,-4.9,2.3,-3.8,-4.6,-0.7,8.6,-6.7,8.4,1.9,4,8.4
2018,4,53,"Auburn","Clemson",84,5,-31,1,"Auburn-Clemson",1.5,3.8,-0.031,-2.1,2.5,-1,3.3,4.9,1.7,6.3,10.9,-2.9,3.8,-0.9,-0.1,6.6,0.4
2018,9,61,"Kansas St.","Kentucky",58,5,3,0,"Kansas St.-Kentucky",-6.2,-1.9,-0.042,0.8,2.3,-1.4,4.8,-9.8,0.9,-10.2,4.5,2.2,0.9,-1.6,2.9,-3.5,-1.8
2018,7,68,"Nevada","Loyola Chicago",69,11,-1,1,"Nevada-Loyola Chicago",8.4,7.1,0.002,-2.9,2,-5.6,-1.4,4.6,3.4,4.1,4.9,-4.5,3.6,-0.6,-0.3,4.3,0.5
2018,9,75,"Florida St.","Gonzaga",60,4,15,0,"Florida St.-Gonzaga",-4,1.5,-0.056,-3.8,1.3,1.7,2,-0.7,6.7,4.9,3.3,-4.6,1.3,-1.8,0.5,2,-4
2018,7,72,"Texas A&M","Michigan",99,3,-27,1,"Texas A&M-Michigan",-3.2,4.3,-0.074,-2.5,-0.8,5.2,-4.2,8.4,2.4,1.3,-2.4,-2.2,-1.1,-2.3,-0.6,4.4,-5
2018,1,90,"Villanova","West Virginia",78,5,12,0,"Villanova-West Virginia",7.5,-1.7,0.037,9.1,-1.4,-1.5,-5.1,-7.4,-3,-1.9,-17.4,10.2,3.6,4.8,-6.3,-1.6,6
2018,2,65,"Purdue","Texas Tech",78,3,-13,1,"Purdue-Texas Tech",10.5,4.2,0.031,5.7,0.6,-2,-4,-4.9,-0.7,-3.7,-13.8,3,0.4,6.1,0.9,1.1,2.9
2018,1,80,"Kansas","Clemson",76,5,4,0,"Kansas-Clemson",9.6,3.3,0.04,4.6,1.9,-0.8,0.8,2.2,4.9,-6.5,-2.6,4,4.7,3.5,-1.9,2.7,4.3
2018,2,69,"Duke","Syracuse",65,11,4,0,"Duke-Syracuse",16.3,0.8,0.125,9,0.2,-1.6,-2.2,4.1,-0.4,-5.9,-9.1,9.4,0.3,5.5,0.2,6.9,7
2018,9,62,"Kansas St.","Loyola Chicago",78,11,-16,1,"Kansas St.-Loyola Chicago",-0.9,-1.7,0.014,-5.1,1.7,-1.9,2.2,3.8,6,1.6,11.6,-3.2,1.8,-5.7,1,0.1,0.5
2018,9,54,"Florida St.","Michigan",58,3,-4,1,"Florida St.-Michigan",-1.2,6,-0.074,-0.7,0.7,3.8,-0.1,6.8,4.9,6.3,2.4,-1.1,-1.4,-0.2,2.3,6.6,-6
2018,1,71,"Villanova","Texas Tech",59,3,12,0,"Villanova-Texas Tech",15.7,2.6,0.055,7.5,2.1,-2.8,-3.5,-3.3,-1.6,-9.9,-11.3,7.9,3.9,4.2,-0.6,2,5.9
2018,1,85,"Kansas","Duke",81,2,4,0,"Kansas-Duke",-0.2,3.5,-0.021,1.6,2.7,-0.9,0.9,-9.4,1.2,-7.6,2.3,-0.4,3.2,2.9,1.3,-1,1.6
2018,11,57,"Loyola Chicago","Michigan",69,3,-12,1,"Loyola Chicago-Michigan",-3.9,5,-0.093,3.8,-0.3,5.1,-0.1,-3.4,1,1.5,-4.8,1.9,0.3,4.6,-1.2,0.5,-4.9
2018,1,95,"Villanova","Kansas",79,1,16,0,"Villanova-Kansas",6.3,-2.3,0.034,2,-0.6,-1.6,0,0.2,-4.1,2.4,2.1,3.4,0.4,0,-1.6,-0.3,2.4
2018,3,62,"Michigan","Villanova",79,1,-17,1,"Michigan-Villanova",-14,-3.7,-0.035,-5.6,-0.8,-1,1.3,-4.1,-2.2,1.3,3.3,-4.3,-2.2,-4.9,1.5,-3.7,-3.7
2019,1,85,"Duke","North Dakota St.",62,16,23,0,"Duke-North Dakota St.",12.3,-19.8,0.528,0.1,-8.6,1.8,5,14.9,3.6,1,-2.5,5.9,-7.6,-5.9,-7.1,7.1,19.8
2019,2,76,"Michigan St.","Bradley",65,15,11,0,"Michigan St.-Bradley",18.8,-9.5,0.443,5.5,-3.7,-0.3,-3.5,7.2,-0.3,-2.7,-8.1,7.8,-4.6,0.8,-1.2,2.1,18.6
2019,3,79,"LSU","Yale",74,14,5,0,"LSU-Yale",7.4,-5.9,0.205,-4.4,2.6,0.1,4.9,10.4,6.2,7,2,-3.1,1.6,-4.6,2.7,-1,8.2
2019,4,66,"Virginia Tech","Saint Louis",52,13,14,0,"Virginia Tech-Saint Louis",16.5,-2.3,0.276,8.9,2.1,-2,2.2,-6.4,2.1,-7.5,-7.2,5.7,2.3,9,1.3,-2.6,8.2
2019,5,76,"Mississippi St.","Liberty",80,12,-4,1,"Mississippi St.-Liberty",7.7,-2.8,0.155,-1.3,1.4,2,-1,9.5,3.2,6,-0.6,-3,0.1,0.9,2.4,5.5,5.1
2019,6,79,"Maryland","Belmont",77,11,2,0,"Maryland-Belmont",-3.3,-7.7,0.074,-6.2,-2.8,4.2,-1.9,8.8,-0.2,4.3,-0.8,-8.4,-2.5,-2.1,-2.5,-4.8,3
2019,7,76,"Louisville","Minnesota",86,10,-10,1,"Louisville-Minnesota",2.5,-3.2,0.074,2.7,-2.8,0.4,-0.8,-2.3,-2.5,-6.7,3.8,2.1,-2.7,2.5,-2,-0.2,-0.4
2019,8,58,"VCU","UCF",73,9,-15,1,"VCU-UCF",-8.1,-5.7,-0.014,-2.8,-1.9,2.4,5.4,1.5,1,-9.6,7.4,1.1,-0.7,-6,-2.8,3.3,-0.9
2019,1,87,"Gonzaga","Fairleigh Dickinson",49,16,38,0,"Gonzaga-Fairleigh Dickinson",18.9,-20.4,0.625,4.8,-7.8,-4.8,-1.2,2,-6.4,-0.4,-3.5,10.4,-7.9,-3.8,-4.9,4,16.3
2019,2,74,"Michigan","Montana",55,15,19,0,"Michigan-Montana",7.7,-8,0.219,2.7,-0.7,-3.4,-1.7,-8,-1.2,-7.6,-11.4,3.3,0.5,1.5,-2,-3.2,8
2019,2,74,"Michigan","Montana",55,15,19,0,"Michigan-Montana",8.4,-17.6,0.385,-4.5,-6,-3.4,-1.2,-2.7,-0.1,-4.1,-13.2,-3.8,-5,-3.6,-5.3,-2.1,12.4
2019,3,72,"Texas Tech","Northern Kentucky",57,14,15,0,"Texas Tech-Northern Kentucky",7.4,-16.1,0.298,-1.1,-6.1,-0.1,4.4,-3.2,2.7,-1.9,1.4,-2.2,-8,0.5,-2.3,-1.8,9.2
2019,4,76,"Florida St.","Vermont",69,13,7,0,"Florida St.-Vermont",4.7,-7.2,0.182,-2.1,-1.5,2.1,1.2,5.5,4.8,-0.1,8.2,-0.7,-1,-2.7,-1.6,3.3,8.6
2019,5,64,"Marquette","Murray St.",83,12,-19,1,"Marquette-Murray St.",1.3,-2.7,0.067,-1.3,-0.2,2.2,-2.8,-2.6,-4.6,1.6,8.5,-6.2,-3.2,3.9,3.5,0.3,1.5
2019,6,91,"Buffalo","Arizona St.",74,11,17,0,"Buffalo-Arizona St.",4.9,-2.3,0.107,2.8,-1.2,-2.7,1.3,0,0,-11.1,-6.7,4.9,2,0.1,-4.1,3,5.4
2019,7,61,"Nevada","Florida",70,10,-9,1,"Nevada-Florida",2.2,4.3,-0.033,3.9,-0.4,-3.3,-3.2,-3.4,-7.3,10.9,-5.6,5.4,-2.2,1.3,1.6,6.5,3.1
2019,8,69,"Syracuse","Baylor",78,9,-9,1,"Syracuse-Baylor",-4.1,-5,0.022,-1.6,-1,-1.2,4.5,-7.7,4,4.5,-2.2,-1.9,-0.6,-0.8,-1.6,0.7,-0.5
2019,1,71,"Virginia","Gardner Webb",56,16,15,0,"Virginia-Gardner Webb",17,-16.7,0.488,0.4,-5.8,-2.4,-0.7,8,-5.9,-9.2,-1.3,-1.1,-4.7,1.8,-4.8,-8,16.1
2019,2,77,"Tennessee","Colgate",70,15,7,0,"Tennessee-Colgate",13.7,-10.3,0.353,-0.6,-2.6,-3.5,0.2,1.4,3.1,4.9,6.7,1.9,-5.8,-2.8,1.5,0.9,14.3
2019,3,61,"Purdue","Old Dominion",48,14,13,0,"Purdue-Old Dominion",23.5,-0.3,0.32,6.4,3.4,-2,0.1,2.4,2.2,1,-0.7,7.4,3.7,2.5,1.8,1.1,7.9
2019,4,64,"Kansas St.","UC Irvine",70,13,-6,1,"Kansas St.-UC Irvine",0.8,-9.8,0.169,-1.9,4.1,-0.1,6.1,-5.4,-1.3,1.9,-2.3,-1.2,8.3,-2.5,-2.5,-1.7,5.8
2019,5,54,"Wisconsin","Oregon",72,12,-18,1,"Wisconsin-Oregon",4.6,-4.1,0.072,-0.2,-1.9,-3.4,-3.6,-4.1,-4.5,-1.1,-20.7,0.3,-3.5,-1.3,1.7,-5.4,5.3
2019,5,54,"Wisconsin","Oregon",72,12,-18,1,"Wisconsin-Oregon",14.8,-5.5,0.138,2.5,-0.3,-4.5,-0.9,1.9,-7.8,7.1,-13,4,-2.4,-0.4,4.3,-7.6,8.3
2019,5,54,"Wisconsin","Oregon",72,12,-18,1,"Wisconsin-Oregon",0.1,-3.1,0.04,-0.9,-1.2,-3.2,-3.7,-5.1,-2.3,-2.1,-8.1,-1.9,-4.7,0.8,2.5,-0.4,7.4
2019,6,61,"Villanova","Saint Mary's",57,11,4,0,"Villanova-Saint Mary's",1.5,2.6,-0.019,-0.6,1.5,0.7,1.7,-0.9,4.7,5.3,-0.9,1.4,0.5,-2.6,2.2,1,4.4
2019,7,72,"Cincinnati","Iowa",79,10,-7,1,"Cincinnati-Iowa",-3.8,-6.8,0.049,-3.7,-2.9,-1.2,2.5,7.6,-0.1,-4.7,1.7,-3.8,-8.4,-1.9,3.1,-5.9,2.6
2019,8,72,"Mississippi","Oklahoma",95,9,-23,1,"Mississippi-Oklahoma",2.8,4.8,-0.035,2.7,3.5,1.2,3.3,4.4,1.5,-0.4,10.4,3,2.4,1.2,4.1,-0.6,-1.6
2019,1,88,"North Carolina","Iona",73,16,15,0,"North Carolina-Iona",14.9,-17.4,0.554,-0.1,-3.4,-0.1,-0.2,10.2,-7.9,-6.6,-0.1,-1.1,-2.4,1.1,-3.1,4.1,20.4
2019,2,79,"Kentucky","Abilene Christian",44,15,35,0,"Kentucky-Abilene Christian",16.6,-10.9,0.45,1.1,-3.2,1.3,-5.4,9.8,-3,7.9,-11.5,3.4,-6.2,-2.3,1,-0.2,11.4
2019,3,84,"Houston","Georgia St.",55,14,29,0,"Houston-Georgia St.",9.3,-10.6,0.302,-1.6,-7.8,0.1,-2.8,11.4,-7.8,-3.8,6.4,0.1,-8.2,-2.6,-4.9,-4,9.1
2019,4,87,"Kansas","Northeastern",53,13,34,0,"Kansas-Northeastern",3.8,-10.1,0.238,-3.9,-4.3,2.2,1.5,7.4,3.3,-1.8,0,-3.2,-7,-3.2,-0.1,4,11.1
2019,5,78,"Auburn","New Mexico St.",77,12,1,0,"Auburn-New Mexico St.",9.5,-3,0.126,0.3,2.8,-1,5.5,-5.4,10.3,-3.7,3.9,-5,3.4,4.1,1.3,2.2,4.7
2019,6,59,"Iowa St.","Ohio St.",62,11,-3,1,"Iowa St.-Ohio St.",10.6,2.8,0.079,4.4,0.1,-2.4,0.6,0.7,4.2,-3.7,-8.2,5.3,-0.8,2.1,0.9,1.9,3.4
2019,7,84,"Wofford","Seton Hall",68,10,16,0,"Wofford-Seton Hall",8.5,0.2,0.114,7.6,0.3,-1.4,-0.7,2.3,-4,-6.7,-1,3.3,1.9,9,-1.4,-3.3,4.4
2019,8,61,"Utah St.","Washington",78,9,-17,1,"Utah St.-Washington",5.7,3.7,0.023,1.8,-1,-1.6,-6.9,2.9,-12.6,2,0.3,2.3,-3.8,0.7,1.9,2.3,-1.1
2019,1,77,"Duke","UCF",76,9,1,0,"Duke-UCF",6.2,-4.1,0.067,0.7,-0.4,-0.1,1.4,6.1,-0.1,-12.1,-5.2,6,0.5,-5.7,-1.4,7.2,9.2
2019,2,70,"Michigan St.","Minnesota",50,10,20,0,"Michigan St.-Minnesota",9.5,-5.3,0.131,7,-5.6,1.4,-2,2.5,-2,-8,-0.7,5.8,-6.8,6.1,-2.4,-0.2,8
2019,3,69,"LSU","Maryland",67,6,2,0,"LSU-Maryland",6.3,3.3,0.021,-0.2,4,-1.5,6,2.6,6,4.3,6.5,2.1,4.7,-3,1.8,3.5,3.1
2019,4,67,"Virginia Tech","Liberty",58,12,9,0,"Virginia Tech-Liberty",8.6,-6.2,0.193,-0.3,0.1,0.1,1.1,4.4,0.8,5.2,-6.4,-3.5,0.7,2.6,-0.6,1.6,5.6
2019,1,83,"Gonzaga","Baylor",71,9,12,0,"Gonzaga-Baylor",8.8,-9.3,0.134,7.8,-4.9,-4.8,0.4,-6.4,-2.6,3,-10.6,10.2,-4.1,2.2,-4.1,5.4,6.1
2019,2,64,"Michigan","Florida",49,10,15,0,"Michigan-Florida",5.8,8,-0.017,-0.6,4.7,-3.2,-3.8,-1.7,1,-2.6,-7.2,-0.9,5.8,0.1,1.6,2,2.1
2019,2,64,"Michigan","Florida",49,10,15,0,"Michigan-Florida",4.3,-6,0.072,1.8,-4,-4,-4.4,-5.9,-7.4,-2.4,-9.5,2.3,-4.2,0.8,-2.5,1.6,8.5
2019,3,78,"Texas Tech","Buffalo",58,6,20,0,"Texas Tech-Buffalo",1.6,-10.1,0.088,0.1,-4.3,1.7,2.5,-4.3,1.8,0.2,4.7,-2.9,-7.4,2.8,0.4,-7.4,1.5
2019,4,90,"Florida St.","Murray St.",62,12,28,0,"Florida St.-Murray St.",1.3,-7.7,0.129,-4.3,0.7,1.7,0.9,0.8,-3.7,2.3,8.3,-5.3,-3,-1.7,4.6,-0.2,6.4
2019,1,63,"Virginia","Oklahoma",51,9,12,0,"Virginia-Oklahoma",12.5,-3.2,0.096,4.8,-2.8,-2.3,0.2,4.6,-2.4,-2.2,3.2,2.8,-0.1,4.9,-4.4,-9.6,8.6
2019,2,83,"Tennessee","Iowa",77,10,6,0,"Tennessee-Iowa",6.7,-5.4,0.11,2.6,-3.4,-1.4,-0.4,1.8,0.8,-9,6.1,4,-8.8,0.3,3,-2.1,6.7
2019,3,87,"Purdue","Villanova",61,6,26,0,"Purdue-Villanova",8.2,-4.6,0.109,0.4,-1.4,-1.1,0.6,4.2,-0.7,-4.5,3.5,-2.2,-2.5,2.2,-0.1,1.9,2.5
2019,13,54,"UC Irvine","Oregon",73,12,-19,1,"UC Irvine-Oregon",-0.9,5.9,-0.123,-0.7,-2.3,-0.3,-4.2,4.1,-1.8,-0.7,-0.9,-1.5,-8.1,0.8,4.9,1.2,1.8
2019,1,81,"North Carolina","Washington",59,9,22,0,"North Carolina-Washington",14.5,-1.7,0.149,0.8,1.4,-2.6,-5.9,6.2,-12.1,-4.5,-5.6,0.2,1.9,1.2,0.1,8.7,6.9
2019,2,62,"Kentucky","Wofford",56,7,6,0,"Kentucky-Wofford",1.1,-7.3,0.068,-4.5,-3.3,2.5,-1.2,5,0.3,14.1,-5,-1,-7,-6,1.7,-0.2,4.8
2019,3,74,"Houston","Ohio St.",59,11,15,0,"Houston-Ohio St.",7.9,-3.3,0.111,1.8,-5.8,-2.2,0,6.8,0.1,-2.1,5.5,1.6,-4.9,1.4,-4.8,0.1,6.9
2019,4,75,"Kansas","Auburn",89,5,-14,1,"Kansas-Auburn",-8.4,-2.8,-0.033,-1.8,-3.9,2,-6.4,-1.5,-4.9,1.6,-8.6,0.9,-5.4,-3.1,-1.2,2.2,2.2
2019,1,75,"Duke","Virginia Tech",73,4,2,0,"Duke-Virginia Tech",1.1,-4.2,0.029,-2,-4,0.2,-2.2,6,2.3,1.3,-2.3,5.1,-4,-8.6,-2.8,8.5,6.2
2019,2,80,"Michigan St.","LSU",63,3,17,0,"Michigan St.-LSU",2,-5.6,0.052,4,-6,0.6,-5.2,-2.8,-4.4,-3.5,-5.6,1.4,-7.5,5.9,-2.1,-2.6,3.4
2019,1,72,"Gonzaga","Florida St.",58,4,14,0,"Gonzaga-Florida St.",11.7,-1,0.06,8.5,-3,-4,-1.3,-1.3,-0.2,-0.5,-9.8,10.5,-1.9,3.1,-3.1,2,-0.6
2019,2,44,"Michigan","Texas Tech",63,3,-19,1,"Michigan-Texas Tech",-0.6,0.4,-0.003,-1.9,1.1,-3.8,-4.8,-2.7,-3.9,-5.4,-12.5,-1,2.4,-2.3,-0.6,-1.6,2.2
2019,1,53,"Virginia","Oregon",49,12,4,0,"Virginia-Oregon",14.9,-1.8,0.105,3.2,-1.7,-3.1,-3.4,0.8,-3.4,-0.3,-7.6,0.9,-3.1,4.4,-0.1,-4.7,12.2
2019,2,94,"Tennessee","Purdue",99,3,-5,1,"Tennessee-Purdue",0,0.9,-0.005,1.7,-0.9,0,-0.6,-2.9,3.2,3.4,3.2,3.9,-2.5,-0.7,1.2,1.8,3.8
2019,1,80,"North Carolina","Auburn",97,5,-17,1,"North Carolina-Auburn",-1.2,-3.8,0.016,-1.5,-2.8,0.4,-6.3,3.7,-10,-0.7,-8,0.4,-3.5,-1.9,-1.3,6.7,3.9
2019,2,62,"Kentucky","Houston",58,3,4,0,"Kentucky-Houston",1.8,-0.7,0.013,0.9,4.1,2.1,-0.3,2.4,-0.5,10.3,-10.5,1.6,0.6,-0.1,6.4,-0.4,1
2019,1,67,"Duke","Michigan St.",68,2,-1,1,"Duke-Michigan St.",7,3.7,0.011,3.3,1,-5.2,1.2,-7.3,4.7,2.6,0.3,0.4,1.9,5.8,-1.1,3.4,0.8
2019,1,67,"Duke","Michigan St.",68,2,-1,1,"Duke-Michigan St.",-1,-1.8,0.005,-1.6,1.1,-1,4.5,1.7,3.1,-0.4,-3.5,3.7,3.1,-7,-1.7,5,0.5
2019,1,69,"Gonzaga","Texas Tech",75,3,-6,1,"Gonzaga-Texas Tech",8.2,4.7,0.005,5.5,1.2,-2.8,-3.8,4.1,-1.9,2.4,-10.7,8.6,1.5,-0.2,0.7,4.5,0
2019,1,80,"Virginia","Purdue",75,3,5,0,"Virginia-Purdue",0.2,-4.4,0.02,1.6,-4.3,-1.1,-1.1,-4.1,-1.6,-0.8,-5.4,1,-1.5,2.1,-5.3,-6.3,5
2019,5,77,"Auburn","Kentucky",71,2,6,0,"Auburn-Kentucky",3.8,5.4,-0.015,1.4,5.1,-1.8,6.7,-5.2,7.3,-11,9.6,-1.2,7.8,2.7,0.5,2.4,-2.7
2019,2,51,"Michigan St.","Texas Tech",61,3,-10,1,"Michigan St.-Texas Tech",4.7,5.8,-0.01,1.7,0.9,0.8,-7.9,6.5,-2.3,0.7,-9.1,1.5,0,1.3,1.9,1.1,3.7
2019,1,63,"Virginia","Auburn",62,5,1,0,"Virginia-Auburn",1.7,-5.3,0.032,0.8,-7,-2.1,-7.1,-1.2,-7.4,-1.8,-10.1,0.8,-5.7,1.4,-5.9,-8.6,5
2019,3,77,"Texas Tech","Virginia",85,1,-8,1,"Texas Tech-Virginia",-7.8,-4.7,-0.004,-1.7,-1.7,3,5.3,-3,3.3,3.8,10.3,0.3,-3.8,-3,0.8,6.8,-4.1
2021,1,86,"Baylor","Gonzaga",70,1,16,0,"Baylor-Gonzaga",-2.2,4.7,-0.024,-3.5,1.6,1.5,4.3,7.1,7.5,-9.7,5.8,-9.9,1.3,5.3,1.5,-5.8,-1.9
2021,1,78,"Baylor","Houston",59,2,19,0,"Baylor-Houston",2.6,3.6,-0.008,6.2,6.2,1.3,3,-1.9,2.9,-3.7,-10.7,4.2,5.1,6.3,5.5,3.8,2.6
2021,1,93,"Gonzaga","UCLA",90,11,3,0,"Gonzaga-UCLA",8.4,-3.5,0.107,8.3,-4.3,-1.5,-0.8,0.1,-0.6,3,-1.8,9.6,-3.4,3.2,-2.6,-1.6,7.8
2021,1,93,"Gonzaga","UCLA",90,11,3,0,"Gonzaga-UCLA",13.1,-7.7,0.144,9,-3.2,-0.5,2.7,0,-1,4.1,-2.1,13.4,-2.6,-0.2,-2.6,9.9,7.5
2021,16,60,"Texas Southern","Mount St. Mary's",52,16,8,0,"Texas Southern-Mount St. Mary's",1.6,2.9,-0.029,-0.4,1,1.3,2.9,1.2,1.1,9.2,9.2,3.3,-0.4,-6,2.3,9.6,2.7
2021,11,53,"Drake","Wichita St.",52,11,1,0,"Drake-Wichita St.",2.2,3.5,-0.031,6.9,1.3,-0.7,0.7,1.8,-8.5,-13,0,9.7,2.1,2.1,0,-0.8,0.2
2021,16,54,"Norfolk St.","Appalachian St.",53,16,1,0,"Norfolk St.-Appalachian St.",0.4,-0.3,0.019,2,-3,0.3,0.7,1,-1.9,5.6,18,-0.6,-3.2,4.8,-1.8,2.5,2.7
2021,11,86,"UCLA","Michigan St.",80,11,6,0,"UCLA-Michigan St.",6.5,4,0.03,4.1,2.9,-2.3,2.2,0,-1.7,1.2,-9.1,2.8,1.3,4.7,3.6,-4,-0.4
2021,7,75,"Florida","Virginia Tech",70,10,5,0,"Florida-Virginia Tech",1.3,-1.1,0.032,0,-0.9,3.4,2.9,2.3,7.2,0.6,3.9,0.2,0.8,0,-2.4,2.1,0.5
2021,3,85,"Arkansas","Colgate",68,14,17,0,"Arkansas-Colgate",-0.4,-8.8,0.136,-5.6,1.9,3.6,3.7,3.8,0.6,1.6,4.2,-3.5,-2.6,-6.3,6.5,1.2,4.3
2021,1,78,"Illinois","Drexel",49,16,29,0,"Illinois-Drexel",9.8,-14.6,0.377,1.3,-3,-1.4,-0.3,3.6,-2.1,10.7,3.3,1.8,-5,0.4,0.6,6.3,13.4
2021,6,65,"Texas Tech","Utah St.",53,11,12,0,"Texas Tech-Utah St.",7.1,2.2,0.049,-0.1,2.3,-3.5,4.1,-1.5,8.4,9.9,10.3,-0.9,1.9,1.1,2.1,-3.3,2
